,Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
390,Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,829165.0,936168.0,2022-01-28 16:08:30 WET,2022-01-28,16:08:30,Link,25,11,9,0,1,1,3,0,0,0,,-,0,0,0,,https://www.facebook.com/111978555633494/posts/2295534963944498,Francisco Rodrigues dos Santos passou a manhã de campanha no mercado de Alvalade com José Ribeiro e Castro. Diz que partido não está dividido e insiste: CDS vai obrigar PSD a governar à direita.,https://observador.pt/2022/01/28/cds-dividido-perguntaram-a-antonio-costa-se-tem-jose-socrates-ao-lado-dele-ou-a-rui-rio-se-tem-santana-lopes-ao-lado-dele/?utm_medium=Social&utm_source=Facebook#Echobox=1643385721,https://observador.pt/2022/01/28/cds-dividido-perguntaram-a-antonio-costa-se-tem-jose-socrates-ao-lado-dele-ou-a-rui-rio-se-tem-santana-lopes-ao-lado-dele/,,"CDS dividido? ""Perguntaram a António Costa se tem José Sócrates ao lado dele? Ou a Rui Rio se tem Santana Lopes ao lado dele?""",,,,,25,-1.72
391,Expresso,jornalexpresso,43218682948,TOPIC_NEWSPAPER,PT,"Página oficial do Expresso no Facebook. As notícias e a opinião que interessam. Todos os dias, a todas as horas 
https://expresso.pt",2009-01-03 09:57:23,760844.0,797441.0,2022-01-26 21:47:06 WET,2022-01-26,21:47:06,Link,25,5,8,2,2,1,7,0,0,0,,-,0,0,0,,https://www.facebook.com/43218682948/posts/10159341453022949,O presidente do CDS-PP anunciou hoje que será recandidato à liderança do partido e mostrou-se convicto de que vai vencer o próximo congresso,https://expresso.pt/eleicoes-legislativas-2022/francisco-rodrigues-dos-santos-anuncia-que-vai-recandidatar-se-a-lideranca-do-cds,https://expresso.pt/eleicoes-legislativas-2022/francisco-rodrigues-dos-santos-anuncia-que-vai-recandidatar-se-a-lideranca-do-cds/,,Francisco Rodrigues dos Santos anuncia que vai recandidatar-se à liderança do CDS - Expresso,"Francisco Rodrigues dos Santos falava aos jornalistas no final de uma visita à Feira dos Carvalhos, em Vila Nova de Gaia (distrito do Porto), no dia em que se passam dois anos desde que foi eleito líder do partido.",,,,25,-3.36
393,CNN Portugal,cnnportugal,101826228779402,TV_CHANNEL,PT,"CNN Portugal. A força da informação, 24 horas por dia, em direto e em português.  Acompanhe no canal 7, em cnnportugal.pt e descarregue a nossa app. #EmTodasAsFrentes
",2021-05-24 11:30:20,1156020.0,1139879.0,2022-01-15 00:30:07 WET,2022-01-15,00:30:07,Link,24,10,8,0,0,1,5,0,0,0,,-,0,0,0,,https://www.facebook.com/101826228779402/posts/237607878534569,"São inconciliáveis em tudo: no volume dos impostos, no tamanho do Estado, na validade das privatizações ou na necessidade das desprivatizações. Veja os destaques do frente a frente entre Catarina Martins e Francisco Rodrigues dos Santos:",https://cnnportugal.iol.pt/francisco-rodrigues-dos-santos/debate/o-encontro-impossivel-catarina-martins-quer-desprivatizar-rodrigues-santos-quer-aumentar-lucros-das-empresas/20301204/61e1fd560cf2cc58e7dd33b2?utm_source=facebook&utm_medium=social&utm_campaign=ed-cnnportugal,https://cnnportugal.iol.pt/francisco-rodrigues-dos-santos/debate/o-encontro-impossivel-catarina-martins-quer-desprivatizar-rodrigues-santos-quer-aumentar-lucros-das-empresas/20301204/61e1fd560cf2cc58e7dd33b2,,"Há uma “uma certa direita que acredita no Pai Natal“ e há uma esquerda que acredita em Francisco, “não o Papa mas o Louçã“: CDS vs. BE",,,,,24,-5.25
396,Renascença,renascenca,105044957514,BROADCASTING_MEDIA_PRODUCTION,PT,"A par com o mundo 

Ouvir online: http://rr.sapo.pt/",2009-07-22 15:58:34,332227.0,397469.0,2022-01-26 19:15:00 WET,2022-01-26,19:15:00,Link,24,6,4,0,0,0,11,0,1,2,,-,0,0,0,,https://www.facebook.com/105044957514/posts/10158975839462515,"""Eu tenho a certeza absoluta que nas eleições legislativas eu vou receber o presente por estes dois anos de liderança"", disse o líder do CDS",https://rr.sapo.pt/noticia/politica/2022/01/26/francisco-rodrigues-dos-santos-anuncia-recandidatura-ao-cds/269880/,,,Francisco Rodrigues dos Santos anuncia recandidatura ao CDS - Renascença,"""Eu tenho a certeza absoluta que nas eleições legislativas eu vou receber o presente por estes dois anos de liderança"", disse o líder do CDS.",,,,24,-2.38
397,Renascença,renascenca,105044957514,BROADCASTING_MEDIA_PRODUCTION,PT,"A par com o mundo 

Ouvir online: http://rr.sapo.pt/",2009-07-22 15:58:34,332074.0,396851.0,2022-01-08 22:30:00 WET,2022-01-08,22:30:00,Link,24,5,9,0,1,0,9,0,0,0,,-,0,0,0,,https://www.facebook.com/105044957514/posts/10158947079882515,"Francisco Rodrigues dos Santos antecipou que o programa do partido inscreve entre os seus compromissos a criação de um ""complemento de pensão no inverno"", que visa apoiar os idosos no pagamento da fatura de eletricidade.",https://rr.sapo.pt/noticia/politica/2022/01/08/cds-quer-mais-9000-efetivos-nas-forcas-de-seguranca-e-pgr-nomeado-pelo-parlamento/267531/,,,CDS quer mais 9.000 efetivos nas forças de segurança e PGR nomeado pelo parlamento - Renascença,"Francisco Rodrigues dos Santos antecipou que o programa do partido inscreve entre os seus compromissos a criação de um ""complemento de pensão no inverno"", que visa apoiar os idosos no pagamento da fatura de eletricidade.",,,,24,-2.54
398,Notícias ao Minuto,NoticiasAoMinuto,399457500101727,NEWS_SITE,PT,https://www.noticiasaominuto.com -  Seja o primeiro a saber,2012-07-03 16:29:31,988576.0,995490.0,2022-01-09 22:00:55 WET,2022-01-09,22:00:55,Link,24,11,7,1,0,0,4,0,1,0,,-,0,0,0,,https://www.facebook.com/399457500101727/posts/4845456795501753,António Costa e Francisco Rodrigues dos Santos estiveram frente a frente,https://www.noticiasaominuto.com/politica/1907579/sns-garante-sade-para-todos-diz-ps-mas-no-tem-mos-a-medir,,,"SNS garante saúde para todos, diz PS. Mas não tem ""mãos a medir""", ,,,,24,-2.17
399,RTP Notícias,rtpnoticias,110253572394348,MEDIA_NEWS_COMPANY,PT,Página de notícias da RTP no Facebook.,2011-04-22 23:01:35,502161.0,532469.0,2022-01-27 22:05:03 WET,2022-01-27,22:05:03,Link,24,7,10,0,0,0,7,0,0,0,,-,0,0,0,,https://www.facebook.com/110253572394348/posts/4876686295751028,Francisco Rodrigues dos Santos afirma que os programas económicos da esquerda são fábricas de impostos.,https://www.rtp.pt/noticias/politica/lider-do-cds-pp-volta-a-piscar-o-olho-ao-psd_v1380150,,,Líder do CDS-PP volta a piscar o olho ao PSD,Francisco Rodrigues dos Santos afirma que os programas económicos da esquerda são fábricas de impostos. O PAN acusa o PS e o PSD de não defenderem os interesses dos jovens.,,,,24,-1.33
400,SIC Notícias,sicnoticias,150808986387,TV_CHANNEL,PT,"Obrigado por visitar a SIC Notícias. 

Aqui pode seguir os conteúdos que passam na televisão e os exclusivos do site: em texto, vídeo e em fotos. 

Acompanhe também as notícias de última hora em direto. 

http://sicnoticias.pt/ ",2009-09-09 10:03:09,1764282.0,1941662.0,2022-01-26 22:27:46 WET,2022-01-26,22:27:46,Link,24,5,10,0,0,0,8,0,0,1,,-,0,0,0,,https://www.facebook.com/150808986387/posts/10160408727541388,Atual líder acredita que o partido terá um resultado acima do indicado nas sondagens.,https://sicnoticias.pt/eleicoes-legislativas/legislativas-rodrigues-dos-santos-recandidata-se-a-lideranca-do-cds/,,,Legislativas: Rodrigues dos Santos recandidata-se à liderança do CDS - SIC Notícias,Atual líder acredita que o partido terá um resultado acima do indicado nas sondagens.,,,,24,-2.92
401,CNN Portugal,cnnportugal,101826228779402,TV_CHANNEL,PT,"CNN Portugal. A força da informação, 24 horas por dia, em direto e em português.  Acompanhe no canal 7, em cnnportugal.pt e descarregue a nossa app. #EmTodasAsFrentes
",2021-05-24 11:30:20,1155138.0,1138409.0,2022-01-06 23:45:31 WET,2022-01-06,23:45:31,Native Video,23,19,1,3,0,0,0,0,0,0,owned,Yes,933,938,0,00:00:27,https://www.facebook.com/101826228779402/posts/231611185800905,DECISÃO 22. Os candidatos do PSD e CDS frente a frente na CNN Portugal e na TVI esta sexta-feira à noite. O que une e o que separa Rui Rio e Francisco Rodrigues dos Santos.,https://www.facebook.com/cnnportugal/videos/676389940037708/,,,,,,,,23,-8.39
402,Notícias ao Minuto,NoticiasAoMinuto,399457500101727,NEWS_SITE,PT,https://www.noticiasaominuto.com -  Seja o primeiro a saber,2012-07-03 16:29:31,988493.0,995404.0,2022-01-13 08:42:28 WET,2022-01-13,08:42:28,Link,23,5,5,0,0,0,10,2,1,0,,-,0,0,0,,https://www.facebook.com/399457500101727/posts/4855593977821368,"Isabel Moreira apontou que esta expressão é ""gravíssima""",https://www.noticiasaominuto.com/politica/1910001/uma-joacine-ao-contrrio-frase-do-lder-do-cds-vale-duras-crticas,,,"""É uma Joacine ao contrário"". Frase do líder do CDS vale (duras) críticas", ,,,,23,-2.17
403,Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828909.0,935243.0,2022-01-15 00:15:11 WET,2022-01-15,00:15:11,Link,23,2,5,1,0,0,15,0,0,0,,-,0,0,0,,https://www.facebook.com/111978555633494/posts/2283833801781281,"Frente a frente entre Catarina Martins e Rodrigues dos Santos decorreu relativamente morno até ao minuto final, em que o líder do CDS puxou das salas de chuto e a bloquista atirou com Ventura.",https://observador.pt/2022/01/15/catarina-martins-e-rodrigues-dos-santos-o-debate-que-aqueceu-no-ultimo-minuto-quando-apareceu-o-fantasma-de-ventura/?utm_medium=Social&utm_source=Facebook#Echobox=1642205564,https://observador.pt/2022/01/15/catarina-martins-e-rodrigues-dos-santos-o-debate-que-aqueceu-no-ultimo-minuto-quando-apareceu-o-fantasma-de-ventura/,,Catarina Martins e Rodrigues dos Santos: o debate que aqueceu no último minuto (quando apareceu o fantasma de Ventura),,,,,23,-3.74
404,Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828773.0,934636.0,2022-01-08 04:00:30 WET,2022-01-08,04:00:30,Link,23,11,6,1,1,1,3,0,0,0,,-,0,0,0,,https://www.facebook.com/111978555633494/posts/2277960042368657,"Em simultâneo com o novo sistema, o líder do CDS/PP defendeu ""uma limitação de mandatos na AR"" considerando que ""nenhum deputado deve poder exercer consecutivamente mais de três mandatos"".",https://observador.pt/2022/01/07/lider-do-cds-pp-quer-avancar-com-reforma-do-sistema-eleitoral/?utm_medium=Social&utm_source=Facebook#Echobox=1641572371,,,Líder do CDS/PP quer avançar com reforma do sistema eleitoral,,,,,23,-3.83
405,Expresso,jornalexpresso,43218682948,TOPIC_NEWSPAPER,PT,"Página oficial do Expresso no Facebook. As notícias e a opinião que interessam. Todos os dias, a todas as horas 
https://expresso.pt",2009-01-03 09:57:23,760676.0,796787.0,2022-01-08 00:00:12 WET,2022-01-08,00:00:12,Link,23,10,6,0,0,0,7,0,0,0,,-,0,0,0,,https://www.facebook.com/43218682948/posts/10159309939737949,"Por mais que o líder do CDS tenha querido vincar diferenças, e por mais que o líder do PSD até tenha começado por enumerar uma delas, o que se viu foi um entendimento quase total",https://expresso.pt/politica/o-debate-entre-parceiros-de-coligacao-que-antes-de-o-ser-ja-o-eram,https://expresso.pt/politica/o-debate-entre-parceiros-de-coligacao-que-antes-de-o-ser-ja-o-eram/,,O debate entre parceiros de coligação que antes de o ser já o eram - Expresso,"Sintonia entre Rui Rio e Francisco Rodrigues dos Santos. Por mais que o líder do CDS tenha querido vincar diferenças, e por mais que o líder do PSD até tenha começado por enumerar uma delas - um é do centro, o outro de direita - o que se viu foi um entendimento quase total: TAP é para privati...",,,,23,-4.22
406,Revista Visão,visaopt,44028982543,MEDIA_NEWS_COMPANY,PT,"A newsmagazine mais lida em Portugal.
Site: visao.sapo.pt
Email: visao@visao.pt
Instagram: @revista_visao",2009-01-12 18:04:14,560029.0,581488.0,2022-01-19 20:30:05 WET,2022-01-19,20:30:05,Link,22,5,10,0,0,0,6,1,0,0,,-,0,0,0,,https://www.facebook.com/44028982543/posts/10158629897082544,"Francisco Rodrigues dos Santos falou, riu e dançou. No Mercado do Livramento, em Setúbal, o líder do CDS não se atemorizou, e apesar do desaire de 2019, confia que, agora, é tempo de voltar a eleger no distrito. Os sorrisos só cessaram para enviar (duras) críticas a António Costa e ao PS – o líder centrista quer ""pedido de desculpa"" do PM e apela ao Parlamento para encontrar “respaldo constitucional que permita realizar eleições em dois dias",https://visao.sapo.pt/atualidade/politica/legislativas2022/2022-01-19-rodrigues-dos-santos-dancou-na-pista-da-esquerda-e-so-perdeu-o-sorriso-para-falar-de-costa/,,,"Visão | Rodrigues dos Santos dançou na ""pista"" da esquerda e só perdeu o sorriso para falar de Costa","Francisco Rodrigues dos Santos falou, riu e dançou. No Mercado do Livramento, em Setúbal, o líder do CDS não se atemorizou, e apesar do desaire de 2019, confia que, agora, é tempo de voltar a eleger no distrito. Os sorrisos só cessaram para enviar (duras) críticas a António Costa e ao PS –...",,,,22,-2.41
407,TSF - Rádio Notícias,tsfradio,174996242665,RADIO_STATION,PT,"Tudo o que se passa passa na TSF     
www.tsf.pt",2009-11-18 00:38:36,477144.0,491425.0,2022-01-24 22:20:00 WET,2022-01-24,22:20:00,Link,22,6,5,0,0,1,7,3,0,0,,-,0,0,0,,https://www.facebook.com/174996242665/posts/10158667600012666,,https://www.tsf.pt/portugal/politica/chicao-diz-que-antonio-costa-cheira-a-medina-e-avisa-que-bloco-central-e-perigoso-14523215.html,,,Chicão diz que António Costa ″cheira″ a Medina e avisa que bloco central ″é perigoso″,"Francisco Rodrigues dos Santos disse, esta tarde, em Mirandela, no distrito de Bragança, que António Costa cheira a Fernando Medina, como que perspetivando uma derrota socialista nas legislativas de domingo. O líder do CDS alertou ainda para o perigo de o país ficar com um bloco central.",,,,22,-2.45
408,RTP Notícias,rtpnoticias,110253572394348,MEDIA_NEWS_COMPANY,PT,Página de notícias da RTP no Facebook.,2011-04-22 23:01:35,502092.0,532282.0,2022-01-18 12:45:00 WET,2022-01-18,12:45:00,Link,22,4,9,0,0,0,7,2,0,0,,-,0,0,0,,https://www.facebook.com/110253572394348/posts/4833436260076032,"São declarações do líder do CDS à Antena 1. Entrevistado pela jornalista madalena salema, Francisco Rodrigues dos Santos apela ao voto no CDS para combater o PS e travar a deriva do PSD por maus caminhos.",https://www.rtp.pt/noticias/politica/francisco-rodrigues-dos-santos-acusa-rui-rio-de-virar-a-esquerda_a1377603,,,Francisco Rodrigues dos Santos acusa Rui Rio de virar à esquerda,"São declarações do líder do CDS à Antena 1. Entrevistado pela jornalista madalena salema, Francisco Rodrigues dos Santos apela ao voto no CDS para combater o PS e travar a deriva do PSD por maus caminhos.",,,,22,-2.05
409,RTP Notícias,rtpnoticias,110253572394348,MEDIA_NEWS_COMPANY,PT,Página de notícias da RTP no Facebook.,2011-04-22 23:01:35,501897.0,531932.0,2022-01-05 10:30:00 WET,2022-01-05,10:30:00,Photo,22,8,7,3,0,0,4,0,0,0,,-,0,0,0,,https://www.facebook.com/110253572394348/posts/4787052061381119,"#Legislativas2022. Francisco Rodrigues dos Santos e João Cotrim de Figueiredo frente a frente hoje às 18h15, na RTP3. 📷 RTP",https://www.facebook.com/rtpnoticias/photos/a.113094768776895/4787046998048292/?type=3,,TIVAS 22,,,,,,22,-2.0
410,Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828630.0,934013.0,2022-01-04 18:53:29 WET,2022-01-04,18:53:29,Link,22,5,8,1,0,0,8,0,0,0,,-,0,0,0,,https://www.facebook.com/111978555633494/posts/2275116765986318,"O líder centrista, em entrevista ao Observador, diz que gostava de ""ver o Chega pelas costas"", mas admite repetir uma solução no continente igual à dos Açores, porque o ""CDS nunca será maioritário"".",https://observador.pt/programas/atualidade/vamos-ver-se-o-psd-vai-precisar-ou-nao-do-cds-o-essencial-da-entrevista-a-rodrigues-dos-santos/?utm_medium=Social&utm_source=Facebook#Echobox=1641315736,,,"""Vamos ver se o PSD vai precisar ou não do CDS"". O essencial da entrevista a Rodrigues dos Santos",,,,,22,-4.0
415,ionline.pt,ionline.jornal,722620257813366,TOPIC_NEWSPAPER,PT,"Jornal de notícias de Portugal e do Mundo. Tudo sobre Política, Desporto, Dinheiro, Tecnologia, Lifestyle, Surf, Running, Viagens, Opinião e muito mais.",2014-10-08 11:12:28,204423.0,203014.0,2021-12-31 17:36:16 WET,2021-12-31,17:36:16,Link,21,0,6,1,0,1,13,0,0,0,,-,0,0,0,,https://www.facebook.com/722620257813366/posts/6662193813855951,,https://ionline.sapo.pt/artigo/757891/lider-do-cds-volta-a-atacar-no-youtube?seccao=Portugal_i,,,Líder do CDS volta a atacar no YouTube,"Depois da ‘Mensagem de Natal’, a de ‘Ano Novo’",,,,21,-1.76
416,SÁBADO,sabado,52858607943,MAGAZINE,PT,"Bem-vindo ao Facebook da SÁBADO, a sua revista semanal de Grande Informação desde 2004. Chega todas as quintas-feiras às bancas de todo o país, com o GPS. 
Site -> https://www.sabado.pt/",2009-02-23 20:54:34,318458.0,329582.0,2022-01-26 17:00:02 WET,2022-01-26,17:00:02,Link,21,11,6,0,0,0,4,0,0,0,,-,0,0,0,,https://www.facebook.com/52858607943/posts/10158644935907944,"Francisco Rodrigues dos Santos sustentou que o SNS ""está sobrecarregado, não tem mãos a medir, e sobretudo ao longo da pandemia foram adiadas milhares e milhares e milhares de consultas, exames e cirurgias"".",https://www.sabado.pt/ultima-hora/detalhe/cds-propoe-via-verde-para-dar-saude-a-tempo-e-horas-aos-portugueses,,,"CDS propõe ""via verde"" para dar ""saúde a tempo e horas"" aos portugueses","Francisco Rodrigues dos Santos sustentou que o SNS 'está sobrecarregado, não tem mãos a medir, e sobretudo ao longo da pandemia foram adiadas milhares e milhares e milhares de consultas, exames e cirurgias'.",,,,21,-1.9
417,SÁBADO,sabado,52858607943,MAGAZINE,PT,"Bem-vindo ao Facebook da SÁBADO, a sua revista semanal de Grande Informação desde 2004. Chega todas as quintas-feiras às bancas de todo o país, com o GPS. 
Site -> https://www.sabado.pt/",2009-02-23 20:54:34,318325.0,329342.0,2022-01-18 05:00:06 WET,2022-01-18,05:00:06,Link,21,4,9,0,0,0,7,1,0,0,,-,0,0,0,,https://www.facebook.com/52858607943/posts/10158631224177944,"Depois do vídeo da ""Ceia de Natal da direita"", o líder do CDS, Francisco Rodrigues dos Santos, surge no tempo de antena das eleições legislativas em ""encontros depois do desconfinamento"" com os parceiros de direita.",https://www.sabado.pt/portugal/detalhe/chicao-prepara-cocktail-em-tempo-de-antena-para-a-prima-modernaca-iniciativa-liberal,,,"""Chicão"" prepara cocktail para a ""prima moderninha"" Iniciativa Liberal","Depois do vídeo da 'Ceia de Natal da direita', o líder do CDS, Francisco Rodrigues dos Santos, surge no tempo de antena das eleições legislativas em 'encontros depois do desconfinamento' com os parceiros de direita.",,,,21,-2.05
