Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
ionline.pt,ionline.jornal,722620257813366,TOPIC_NEWSPAPER,PT,"Jornal de notícias de Portugal e do Mundo. Tudo sobre Política, Desporto, Dinheiro, Tecnologia, Lifestyle, Surf, Running, Viagens, Opinião e muito mais.",2014-10-08 11:12:28,204335,203049,2022-01-27 08:46:09 WET,2022-01-27,08:46:09,Link,3,1,1,0,0,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/722620257813366/posts/6842516595823671,,https://ionline.sapo.pt/artigo/760521/legislativas-francisco-rodrigues-dos-santos-recandidato-a-lideranca-dos-cds-pp?seccao=Portugal_i,,,Legislativas. Francisco Rodrigues dos Santos recandidato à liderança dos CDS-PP,"O líder do CDS-PP anunciou, em campanha, que será recandidato à liderança do partido no congresso que deverá acontecer depois das eleições legislativas de 30 de janeiro.",,,,3,-9.67
Revista Visão,visaopt,44028982543,MEDIA_NEWS_COMPANY,PT,"A newsmagazine mais lida em Portugal.
Site: visao.sapo.pt
Email: visao@visao.pt
Instagram: @revista_visao",2009-01-12 18:04:14,560061,581378,2022-01-08 10:30:35 WET,2022-01-08,10:30:35,Link,3,2,1,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/44028982543/posts/10158611808187544,"Rui Rio nunca perdeu a tranquilidade. Francisco Rodrigues dos Santos tentou marcar pontos – e conquistar eleitorado à direita ""clássica"". Rio até admitiu ""simpatia"" pelo opositor e prometeu que o CDS será a primeira opção para um acordo pós-eleitoral. Chicão não foi na promessa e acenou com o ""fantasma"" do Bloco Central",https://visao.sapo.pt/atualidade/politica/legislativas2022/2022-01-07-debate-legislativas-rui-rio-finca-os-pes-ao-centro-e-rodrigues-dos-santos-acusa-psd-de-estar-a-preparar-arranjinhos-com-antonio-costa/,,,"Visão | Debate Legislativas: Rui Rio finca os pés ao ""centro"" e Rodrigues dos Santos acusa PSD de estar a preparar ""arranjinhos"" com António Costa","Rui Rio nunca perdeu a tranquilidade. Francisco Rodrigues dos Santos tentou marcar pontos – e conquistar eleitorado à direita ""clássica"". Rio até admitiu ""simpatia"" pelo opositor e prometeu que o CDS será a primeira opção para um acordo pós-eleitoral. Chicão não foi na promessa e acusou a...",,,,3,-18.67
TSF - Rádio Notícias,tsfradio,174996242665,RADIO_STATION,PT,"Tudo o que se passa passa na TSF     
www.tsf.pt",2009-11-18 00:38:36,477144,491292,2022-01-15 00:17:00 WET,2022-01-15,00:17:00,Link,3,0,1,0,0,0,1,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/174996242665/posts/10158651581707666,,https://www.tsf.pt/portugal/politica/catarina-e-chicao-entre-os-que-seguem-os-ensinamentos-do-papa-francisco-louca-e-a-direita-que-acredita-no-pai-natal-14493941.html,,,Catarina e Chicão: entre os que seguem os ensinamentos do ″papa Francisco Louçã″ e a direita que ″acredita no pai natal″,Debate entre a coordenadora do Bloco de Esquerda e o líder do CDS decorreu com um tom muito morno.,,,,3,-19.33
SÁBADO,sabado,52858607943,MAGAZINE,PT,"Bem-vindo ao Facebook da SÁBADO, a sua revista semanal de Grande Informação desde 2004. Chega todas as quintas-feiras às bancas de todo o país, com o GPS. 
Site -> https://www.sabado.pt/",2009-02-23 20:54:34,318311,329301,2022-01-15 02:00:00 WET,2022-01-15,02:00:00,Link,3,2,1,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/52858607943/posts/10158626879962944,Economia dominou os 25 minutos de debate em que Catarina Martins e Rodrigues dos Santos frisaram as suas diferenças.,https://www.sabado.pt/portugal/detalhe/debate-cds-ou-be-a-direita-que-acredita-no-pai-natal-ou-a-fabrica-de-impostos,,,"Debate. CDS ou BE, ""a direita que acredita no Pai Natal"" ou a ""fábrica de impostos""?",Economia dominou os 25 minutos de debate em que Catarina Martins e Rodrigues dos Santos frisaram as suas diferenças.,,,,3,-14.67
RTP Notícias,rtpnoticias,110253572394348,MEDIA_NEWS_COMPANY,PT,Página de notícias da RTP no Facebook.,2011-04-22 23:01:35,502019,532152,2022-01-11 10:00:01 WET,2022-01-11,10:00:01,Link,3,2,1,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/110253572394348/posts/4804233182996340,As divergências em matéria fiscal e de educação marcaram o debate entre Francisco Rodrigues dos Santos e Rui Tavares.,https://www.rtp.pt/noticias/politica/legislativas-2022-politica-fiscal-e-educacao-marcam-debate-entre-cds-pp-e-livre_v1375971,,,Legislativas 2022. Política fiscal e educação marcam debate entre CDS-PP e Livre,"As divergências em matéria fiscal e de educação marcaram o debate entre Francisco Rodrigues dos Santos e Rui Tavares. Na CNN, o presidente do CDS acusou o líder do Livre de querer voltar ao comunismo puro e duro. Rui Tavares diz que o centrista inventou um ""papão"" da ideologia de género.",,,,3,-16
Diário de Notícias,DiariodeNoticias.pt,196064380421881,MEDIA_NEWS_COMPANY,PT,Esta é a página Facebook do Diário de Notícias - Há mais de 150 anos a contar as histórias de Portugal e do mundo,2011-02-24 13:02:07,1328967,1335884,2022-01-27 06:29:00 WET,2022-01-27,06:29:00,Link,3,2,1,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/196064380421881/posts/5493855220642744,,https://www.dn.pt/politica/o-dia-de-regresso-do-camarada-jeronimo-e-da-candidatura-ao-cds-de-chicao-14529948.html,,,O dia de regresso do camarada Jerónimo e da candidatura ao CDS de ″Chicão″,O líder comunista regressou à campanha da CDU para também apelar à convergência à esquerda. Dia em que o líder do CDS disse que será recandidato à liderança do partido e em que Costa e Rio voltaram a usar o Chega para se atacarem mutuamente.,,,,3,-22
Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,829136,936089,2022-01-27 22:44:01 WET,2022-01-27,22:44:01,Link,3,2,0,0,0,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/111978555633494/posts/2294896807341647,"Rodrigues dos Santos joga a sobrevivência do CDS nestas legislativas, mas acredita que vai ser ministro. Na conversa com o Observador não disfarça o incômodo pelo apoio de Mesquita Nunes à IL.",https://observador.pt/programas/emissao-especial/francisco-rodrigues-dos-santos-gosto-de-tofu/?utm_medium=Social&utm_source=Facebook#Echobox=1643322051,https://observador.pt/programas/emissao-especial/francisco-rodrigues-dos-santos-gosto-de-tofu/,,Francisco Rodrigues dos Santos: “Gosto de tofu”,,,,,3,-17
Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828773,934636,2022-01-08 07:07:35 WET,2022-01-08,07:07:35,Link,3,0,2,0,0,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/111978555633494/posts/2278053002359361,"O editor de política do Observador, Rui Pedro Antunes, analisa os debates entre o líder do PSD e CDS e entre Inês Sousa Real (PAN) e João Cotrim Figueiredo (Iniciativa Liberal).",https://observador.pt/programas/programa-comentarios/rio-paternalista-perante-rodrigues-dos-santos-trata-o-lider-do-cds-como-aliado-mais-novo/?utm_term=Autofeed&utm_medium=Social&utm_source=Facebook#Echobox=1641606151,,,"Rio ""paternalista"" perante Rodrigues dos Santos. ""Trata o líder do CDS como aliado mais novo""",,,,,3,-29.33
Público,Publico,88388366982,MEDIA_NEWS_COMPANY,PT,"Bem-vindo à página do PÚBLICO no Facebook, um espaço de informação, partilha e debate.",2009-04-14 17:16:12,1189343,1186847,2022-01-26 14:10:00 WET,2022-01-26,14:10:00,Link,3,1,0,0,0,0,2,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/88388366982/posts/10160093045906983,Francisco Rodrigues dos Santos mostrou-se convicto de que vai vencer o próximo congresso e que os centristas vão ter ter “um bom resultado” nas legislativas de domingo.,https://www.publico.pt/2022/01/26/politica/noticia/francisco-rodrigues-santos-anuncia-vai-recandidatarse-lideranca-cds-1993203,,,Francisco Rodrigues dos Santos anuncia que vai recandidatar-se à liderança do CDS,O líder centrista garantiu esta quarta-feira que será recandidato à presidência do partido no próximo congresso electivo centrista.,,,,3,-21.67
Público,Publico,88388366982,MEDIA_NEWS_COMPANY,PT,"Bem-vindo à página do PÚBLICO no Facebook, um espaço de informação, partilha e debate.",2009-04-14 17:16:12,1189059,1186093,2022-01-11 01:00:00 WET,2022-01-11,01:00:00,Link,3,1,1,0,0,0,0,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/88388366982/posts/10160058313856983,Francisco Rodrigues dos Santos referiu que o programa eleitoral do Livre “é completamente contrário e avesso à criação de riqueza”. Rui Tavares acusou o CDS-PP de criar um “papão da ideologia de género”.,https://www.publico.pt/2022/01/11/politica/noticia/legislativas-impostos-ideologia-genero-centro-discordia-cds-livre-1991435,,,Legislativas. Impostos e “ideologia de género” no centro da discórdia entre CDS e Livre,Durante um debate de cerca de 25 minutos em que não houve convergências Francisco Rodrigues dos Santos referiu que o programa eleitoral do Livre “é completamente contrário e avesso à criação de riqueza”. Rui Tavares acusou o CDS-PP de criar um “papã,,,,3,-31.33
CHEGA - Terras de Bouro,PartidoChegaTerrasdeBouro,102697771275826,POLITICAL_PARTY,PT,"O CHEGA quer ser a voz do cidadão comum! Perante os novos desafios futuros que iremos enfrentar, precisamos unirmos para reerguer Portugal! Contamos consigo para sermos uma só Voz e uma só Força! É hora dos portugueses dizerem CHEGA!",2020-01-14 15:45:54,2631,2659,2022-01-19 12:51:56 WET,2022-01-19,12:51:56,Link,2,2,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/102697771275826/posts/489565319255734,"A verdade de que só o CHEGA fala, num país em que António Costa só vê maravilhas! André Ventura: ""Pagamos a quinta gasolina mais cara da Europa"". Verdadeiro ou falso? - Polígrafo https://bit.ly/3KsOkBd:=:https://poligrafo.sapo.pt/fact-check/andre-ventura-pagamos-a-quinta-gasolina-mais-cara-da-europa-verdadeiro-ou-falso",https://bit.ly/3KsOkBd,https://poligrafo.sapo.pt/fact-check/andre-ventura-pagamos-a-quinta-gasolina-mais-cara-da-europa-verdadeiro-ou-falso,,"André Ventura: ""Pagamos a quinta gasolina mais cara da Europa"". Verdadeiro ou falso? - Polígrafo","A segunda tentativa bastou para André Ventura acertar na variável. No debate frente a Francisco Rodrigues dos Santos, o líder do Chega tinha referido que Portugal era o país da Europa com a quinta eletricidade mais cara. Mas esta segunda-feira, no debate a nove na RTP, Ventura corrigiu o tiro: ""...",,,,2,-0.82
CHEGA - Paredes,PartidoChegaParedes,597758394005625,POLITICAL_PARTY,PT,Partido Chega,2019-02-19 20:05:08,2232,2337,2022-01-19 12:52:00 WET,2022-01-19,12:52:00,Link,2,2,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/597758394005625/posts/1317875361993921,"A verdade de que só o CHEGA fala, num país em que António Costa só vê maravilhas! André Ventura: ""Pagamos a quinta gasolina mais cara da Europa"". Verdadeiro ou falso? - Polígrafo https://bit.ly/3KsOkBd:=:https://poligrafo.sapo.pt/fact-check/andre-ventura-pagamos-a-quinta-gasolina-mais-cara-da-europa-verdadeiro-ou-falso",https://bit.ly/3KsOkBd,https://poligrafo.sapo.pt/fact-check/andre-ventura-pagamos-a-quinta-gasolina-mais-cara-da-europa-verdadeiro-ou-falso,,"André Ventura: ""Pagamos a quinta gasolina mais cara da Europa"". Verdadeiro ou falso? - Polígrafo","A segunda tentativa bastou para André Ventura acertar na variável. No debate frente a Francisco Rodrigues dos Santos, o líder do Chega tinha referido que Portugal era o país da Europa com a quinta eletricidade mais cara. Mas esta segunda-feira, no debate a nove na RTP, Ventura corrigiu o tiro: ""...",,,,2,-0.6
Julio Silva CHEGA Oeiras,,100100354697422,SOCIETY_SITE,PT,"Cidadão português nunca antes ligado a qualquer partido político mas que devido ao estado a que Portugal chegou, decidi abraçar com todo o gosto e vontade o meu apoio ao Partido Chega para que todos os cidadãos vivam com dignidade e segurança.",2019-08-19 11:31:39,1271,1282,2022-01-12 14:55:51 WET,2022-01-12,14:55:51,Photo,2,2,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100100354697422/posts/690017865705665,,https://www.facebook.com/PartidoChegaOficial/photos/a.1989937304406135/4861919570541213/?type=3,,,CHEGA,"Não perca hoje às 18.30h na CNN Portugal o debate que põe frente-a-frente André Ventura da verdadeira direita e Francisco Rodrigues dos Santos da direita que a esquerda permite! 

#CHEGA #AndréVentura #Legislativas2022 #PorPortugalPelosPortugueses #UmPartidoUmLíderUmDestino #SaveEurope",,,,2,-0.88
Mundo Atual,mundoatualpt,111283904069052,NEWS_SITE,PT,"Bem-Vindo à página do Mundo Atual, um espaço que pretendemos que seja de debate, partilha, informação e troca de ideias com todos os que nos seguem.
",2020-09-30 18:33:08,18511,18759,2022-01-28 14:03:03 WET,2022-01-28,14:03:03,Link,2,1,1,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/111283904069052/posts/428353975695375,"O presidente do CDS-PP desvalorizou hoje as sondagens que colocam em risco a eleição de deputados do partido no domingo, considerando que devem ser “partidas de Carnaval antecipadas”, e apelou a uma concentração de votos no partido.",https://mundoatual.pt/legislativas-lider-do-cds-considera-sondagens-partidas-de-carnaval-e-pede-concentracao-de-votos/,,,Legislativas: Líder do CDS considera sondagens “partidas de carnaval” e pede concentração de votos,"""Um voto no CDS não é um voto contra o PSD, é um voto que permite ao PSD governar, mas governar à direita e não se entender com António Costa e impedir um bloco central de interesses"", frisou o líder centrista.",,,,2,-0.82
Mundo Atual,mundoatualpt,111283904069052,NEWS_SITE,PT,"Bem-Vindo à página do Mundo Atual, um espaço que pretendemos que seja de debate, partilha, informação e troca de ideias com todos os que nos seguem.
",2020-09-30 18:33:08,18451,18697,2022-01-26 14:08:52 WET,2022-01-26,14:08:52,Link,2,1,0,0,0,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/111283904069052/posts/427189225811850,O presidente do CDS-PP anunciou hoje que será recandidato à liderança do partido e mostrou-se convicto de que vai vencer o próximo congresso e que os centristas vão ter “um bom resultado” no domingo.,https://mundoatual.pt/legislativas-francisco-rodrigues-dos-santos-anuncia-que-vai-recandidatar-se-a-lideranca-do-cds/,,,Legislativas: Francisco Rodrigues dos Santos anuncia que vai recandidatar-se à liderança do CDS,"""Eu sei que os resultados vão correr bem ao CDS e, nessa medida, os portugueses e o meu partido podem continuar a contar comigo"", afirmou.",,,,2,-0.88
Mundo Atual,mundoatualpt,111283904069052,NEWS_SITE,PT,"Bem-Vindo à página do Mundo Atual, um espaço que pretendemos que seja de debate, partilha, informação e troca de ideias com todos os que nos seguem.
",2020-09-30 18:33:08,18218,18456,2022-01-21 19:39:44 WET,2022-01-21,19:39:44,Link,2,0,1,0,0,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/111283904069052/posts/424265716104201,"O CDS-PP defende uma renegociação do Plano de Recuperação e Resiliência (PRR) e quer que sejam triplicadas as verbas para micro, pequenos e médios empresários, sustentando que “criam riqueza e geram postos de trabalho”.",https://mundoatual.pt/legislativas-cds-pp-defende-renegociacao-do-prr-e-quer-triplicar-verbas-para-empresas/,,,Legislativas: CDS-PP defende renegociação do PRR e quer triplicar verbas para empresas,"Questionado sobre o facto de o presidente da associação, António Fonseca, ter concorrido pelo Chega à Câmara Municipal do Porto (tendo depois abandonado o partido), Francisco Rodrigues dos Santos recusou que esta reunião possa ter uma leitura política.",,,,2,-10.5
Pedro Geada,pedroggeada,100053158982610,PERSON,PT,Diretor Jornal @leoninopt,2015-08-13 11:32:41,26274,28042,2022-01-28 10:59:34 WET,2022-01-28,10:59:34,Link,2,1,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100053158982610/posts/450854870029809,Partilho o meu artigo no jornal EuroRegião sobre o que se prevê para a noite de domingo em Portugal bem como abordo as fraquezas na União Europeia que o problema na Ucrânia revela . ,https://euroregiao.com/opiniao/a-noite-das-contas-longas/,,,A noite das contas longas,"Caso se confirme, perdendo representação parlamentar significativa, Catarina Martins, Jerónimo de Sousa e Rodrigues dos Santos deveriam ter a dignidade de colocarem o seu cargo à disposição.",,,,2,-34
JSD Valongo - concelhia,JSDValongo,118445111506407,POLITICAL_ORGANIZATION,PT,"A JSD Valongo é e será autónoma politicamente, livre na forma como se expressa e desenvolve a sua atividade, justa e solidária com todos!
Contamos contigo",2010-04-15 16:21:59,1993,2064,2022-01-09 11:10:12 WET,2022-01-09,11:10:12,Photo,2,2,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/118445111506407/posts/7396969140320598,Debates Eleitorais 2022 António Costa | Francisco Rodrigues dos Santos João Cotrim Figueiredo | André Ventura Inês Sousa Real | Rui Tavares #juntospelajuventude #legislativas2022 #vota #juventudesocialdemocrata #partidosocialdemocrata,https://www.facebook.com/JSDValongo/photos/a.2428961873788041/7396969103653935/?type=3,,DEBATES LEGISLATIVAS 2022 9 DE JANEIRO PS I CDS 21h00 IL I CHEGA 22h00 RP3 PAN I LIVRE 23h00 JSD VALONGO > SICO NOTICIAS,,,,,,2,-0.85
CDS Distrital de Coimbra,cds.distrital.coimbra,122879798071,POLITICAL_ORGANIZATION,PT,"Comissão Política Distrital de Coimbra do CDS-Partido Popular.
O CDS Faz Sentido no Distrito de Coimbra!
",2009-07-30 10:57:05,2016,2061,2022-01-09 19:27:24 WET,2022-01-09,19:27:24,Photo,2,2,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/122879798071/posts/10160547349143072,,https://www.facebook.com/CDSPP/photos/a.846477038743730/4990726330985426/?type=3,,"DEBATE DEB CDS-PP Francisco Rodrigues dos Santos X PS António Costa Hoje, 20h45 SIG PELAS MESMAS RAZÕES DE SEMPRE LEGISLATIVAS LEGISL 2022 CDS-PP",CDS PP,"🔵 Hoje, às 20:45, assista ao debate de Francisco Rodrigues Dos Santos, presidente do CDS-PP, com o Secretário-Geral do PS, António Costa, na SIC.",,,,2,-0.83
CHEGA - Torres Vedras,,348951159024597,POLITICAL_PARTY,PT,"Sem vergar ao politicamente correcto, sem medo de rótulos, sem escamotear a realidade.
Queremos acabar com a impunidade, a corrupção e a canalhice política",2019-01-02 23:55:46,2805,2880,2022-01-19 12:51:55 WET,2022-01-19,12:51:55,Link,2,2,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/348951159024597/posts/1014183012501405,"A verdade de que só o CHEGA fala, num país em que António Costa só vê maravilhas! André Ventura: ""Pagamos a quinta gasolina mais cara da Europa"". Verdadeiro ou falso? - Polígrafo https://bit.ly/3KsOkBd:=:https://poligrafo.sapo.pt/fact-check/andre-ventura-pagamos-a-quinta-gasolina-mais-cara-da-europa-verdadeiro-ou-falso",https://bit.ly/3KsOkBd,https://poligrafo.sapo.pt/fact-check/andre-ventura-pagamos-a-quinta-gasolina-mais-cara-da-europa-verdadeiro-ou-falso,,"André Ventura: ""Pagamos a quinta gasolina mais cara da Europa"". Verdadeiro ou falso? - Polígrafo","A segunda tentativa bastou para André Ventura acertar na variável. No debate frente a Francisco Rodrigues dos Santos, o líder do Chega tinha referido que Portugal era o país da Europa com a quinta eletricidade mais cara. Mas esta segunda-feira, no debate a nove na RTP, Ventura corrigiu o tiro: ""...",,,,2,-11.5
